,Ticker,Followers,pct_change_day,pct_change_week,pct_change_month,Date
464,HCI,30625,0.0,-0.0261156269,-0.1336985587,2022-10-08T00:00:00.000Z
465,VMW,30574,0.0,-0.0163510906,-0.0098112961,2022-10-08T00:00:00.000Z
466,RIOT,30561,-0.0032720372,0.1638753237,0.928005284,2022-10-08T00:00:00.000Z
467,CVNA,30056,-0.0099803719,-0.0698207933,0.7474943854,2022-10-08T00:00:00.000Z
468,KMB,29716,-0.0134589502,-0.0437283461,-0.006729928,2022-10-08T00:00:00.000Z
469,A,29677,0.0235928547,0.124831309,0.3414931025,2022-10-08T00:00:00.000Z
470,AEE,29572,0.0135281385,0.0202935805,0.0169107451,2022-10-08T00:00:00.000Z
471,LMND,29392,0.0374391614,0.2968776659,0.7645102678,2022-10-08T00:00:00.000Z
472,KIRK,29093,0.0,-0.0068740333,-0.1510107424,2022-10-08T00:00:00.000Z
473,ALEC,29034,0.0137788495,-0.0344305192,0.0344542448,2022-10-08T00:00:00.000Z
474,KKR,28921,0.0692017577,0.3260831859,2.2232433197,2022-10-08T00:00:00.000Z
475,CB,28878,0.0173172168,0.0727726375,0.218636127,2022-10-08T00:00:00.000Z
476,ENPH,28844,0.0208058811,0.2397914857,0.9095997761,2022-10-08T00:00:00.000Z
477,AWK,28718,0.0069647583,0.0557452442,0.3354063308,2022-10-08T00:00:00.000Z
478,HCSG,28665,0.0034886966,0.0418804314,0.0907852928,2022-10-08T00:00:00.000Z
479,BKE,28618,-0.0034941822,-0.0174684694,-0.1883370536,2022-10-08T00:00:00.000Z
480,ML,28616,0.0139801482,0.3964494965,4.8550804294,2022-10-08T00:00:00.000Z
481,GOEV,28606,-0.034945485,0.2558441103,1.2530086366,2022-10-08T00:00:00.000Z
482,SMAR,28092,-0.0035596056,-0.0533674885,-0.0249119186,2022-10-08T00:00:00.000Z
483,AA,27963,0.0143066633,0.0286174209,0.1253222572,2022-10-08T00:00:00.000Z
484,ARW,27885,0.0143466877,0.0,-0.025096802,2022-10-08T00:00:00.000Z
485,NATI,27822,0.0071890726,0.0,-0.0323380403,2022-10-08T00:00:00.000Z
486,PBI,27799,-0.0107905906,-0.017983024,-0.0790769563,2022-10-08T00:00:00.000Z
487,PBPB,27598,0.0036235823,-0.0072463768,-0.1664013891,2022-10-08T00:00:00.000Z
488,LC,27582,0.0,0.0072516316,-0.1086484137,2022-10-08T00:00:00.000Z
489,TRU,27542,0.0181573882,0.1855152595,0.4339423112,2022-10-08T00:00:00.000Z
490,IDEX,27389,0.0073027349,0.0,0.0036512341,2022-10-08T00:00:00.000Z
491,CRIS,27362,-0.007308873,-0.0474885845,-0.2551764363,2022-10-08T00:00:00.000Z
492,SEDG,27309,0.0073241293,0.2238696418,1.0097647581,2022-10-08T00:00:00.000Z
493,AYX,27195,0.0036772818,0.1067510859,0.3024379449,2022-10-08T00:00:00.000Z
494,NWSA,27118,-0.0073746313,-0.0258064516,-0.3124655369,2022-10-08T00:00:00.000Z
495,FSLY,27101,0.0295279223,0.1811326334,0.7097733185,2022-10-08T00:00:00.000Z
496,ANSS,26960,0.0259711349,0.0742390497,0.3797751136,2022-10-08T00:00:00.000Z
497,PD,26861,0.0037230082,-0.0223322291,-0.0334946036,2022-10-08T00:00:00.000Z
498,TNET,26765,-0.0149426576,0.0037363623,0.0298987181,2022-10-08T00:00:00.000Z
499,MU,26597,0.1845713425,1.8885994484,2.8459843007,2022-10-08T00:00:00.000Z
500,GWW,26384,0.0151630023,0.072065238,0.1062376688,2022-10-08T00:00:00.000Z
501,EQIX,26271,0.026652452,0.0914390216,0.2748196496,2022-10-08T00:00:00.000Z
502,TTGT,26091,-0.0114968958,0.0191673695,0.1612345963,2022-10-08T00:00:00.000Z
503,SLAB,26036,-0.0038406883,0.1230579911,0.3082139004,2022-10-08T00:00:00.000Z
504,SCVL,26010,0.0192270717,0.0846544559,0.0038448229,2022-10-08T00:00:00.000Z
505,HSIC,25760,0.007764578,0.0310655483,0.0582637405,2022-10-08T00:00:00.000Z
506,QMCO,25709,0.0,0.0389120199,-0.0116677038,2022-10-08T00:00:00.000Z
507,UNM,25532,-0.0039165002,-0.0313234143,-0.1408010013,2022-10-08T00:00:00.000Z
508,CVE,25506,-0.0078406774,0.0784744566,0.2200392927,2022-10-08T00:00:00.000Z
509,AVLR,25480,0.0039248008,-0.0039244928,0.102145046,2022-10-08T00:00:00.000Z
510,CIA,25340,0.0078932828,0.0789889415,0.3206777782,2022-10-08T00:00:00.000Z
511,STN,25115,0.0278795603,0.0996412914,0.2194732642,2022-10-08T00:00:00.000Z
512,DLR,24965,0.0080118575,0.0200320513,0.0040057683,2022-10-08T00:00:00.000Z
513,NRG,24936,0.0,0.0,-0.0160384924,2022-10-08T00:00:00.000Z
514,SCWX,24872,0.0080418175,0.0965872505,0.3024559423,2022-10-08T00:00:00.000Z
515,CTVA,24806,0.0362947131,0.16151175,0.657360818,2022-10-08T00:00:00.000Z
516,FIVE,24741,0.0161701096,0.1538274703,0.9960403315,2022-10-08T00:00:00.000Z
517,CSSE,24734,0.0080866893,-0.0080853816,-0.0080853816,2022-10-08T00:00:00.000Z
518,CCL,24587,0.0488301119,0.2691570491,0.8035750892,2022-10-08T00:00:00.000Z
519,SLF,24551,0.0081469714,0.0325958522,0.0611346593,2022-10-08T00:00:00.000Z
520,CSIQ,24471,-0.0040863027,0.1268412439,0.5753976409,2022-10-08T00:00:00.000Z
521,RHI,24368,-0.0041035742,0.0862529264,0.1561857789,2022-10-08T00:00:00.000Z
522,HST,24332,-0.0082189529,-0.0451875282,-0.1272421295,2022-10-08T00:00:00.000Z
523,YUM,24283,-0.0082355363,0.0164751431,0.0824300375,2022-10-08T00:00:00.000Z
524,YUMC,24283,-0.0082355363,0.0164751431,0.0824300375,2022-10-08T00:00:00.000Z
525,FISV,24200,0.0,0.0496113775,0.2236395262,2022-10-08T00:00:00.000Z
526,MNMD,24099,0.0415127236,0.09137351,0.2871410737,2022-10-08T00:00:00.000Z
527,LOCO,23831,0.01259023,0.0671845476,0.1260451242,2022-10-08T00:00:00.000Z
528,IHRT,23707,0.0042183413,0.0126560918,0.0886599679,2022-10-08T00:00:00.000Z
529,KEY,23627,0.021166709,0.0169326504,-0.0296183465,2022-10-08T00:00:00.000Z
530,AWRE,23617,-0.0042340588,-0.008467759,0.0635539361,2022-10-08T00:00:00.000Z
531,YEXT,23594,-0.0042381861,-0.0084760129,-0.1100762066,2022-10-08T00:00:00.000Z
532,SKT,23585,0.0042401628,0.0424178155,-0.0423818606,2022-10-08T00:00:00.000Z
533,WKHS,23513,0.0,-0.0042527856,-0.1952544675,2022-10-08T00:00:00.000Z
534,LRCX,23496,0.0042562247,0.0510986203,0.2047082907,2022-10-08T00:00:00.000Z
535,VERI,23438,-0.0170633905,0.0042667577,-0.0127980888,2022-10-08T00:00:00.000Z
536,SABR,23401,0.0128216087,0.0042735043,0.0726992816,2022-10-08T00:00:00.000Z
537,MSCI,23346,0.0257069409,0.1114922813,0.2146291209,2022-10-08T00:00:00.000Z
538,TUP,23276,-0.0042960863,0.0558827322,0.2498061849,2022-10-08T00:00:00.000Z
539,CAG,23055,0.0130140552,0.0043376421,0.0086756604,2022-10-08T00:00:00.000Z
540,EFX,23038,0.0347372992,0.1869971733,0.4053170625,2022-10-08T00:00:00.000Z
541,HBAN,22942,0.0130781638,0.0654250447,0.231552274,2022-10-08T00:00:00.000Z
542,ECL,22913,0.0392944464,0.1880192392,1.2774045262,2022-10-08T00:00:00.000Z
543,COUP,22685,0.0,-1.8475250952,0.0926579598,2022-10-08T00:00:00.000Z
544,TTEK,22609,0.0265451489,0.0885386693,-0.3657676714,2022-10-08T00:00:00.000Z
545,TRUP,22521,0.0577572419,0.0755421258,0.7470698756,2022-10-08T00:00:00.000Z
546,MCK,22444,0.0178253119,0.0311984668,0.0847268673,2022-10-08T00:00:00.000Z
547,MMI,22214,-0.0090025207,0.0405314118,0.1126684393,2022-10-08T00:00:00.000Z
548,KHC,21815,0.01833937,0.0642172377,0.326526858,2022-10-08T00:00:00.000Z
549,GIB,21721,0.0184187503,0.0552766134,0.332578872,2022-10-08T00:00:00.000Z
550,OTEX,21720,-0.0092072553,0.0691085003,0.1937448104,2022-10-08T00:00:00.000Z
551,KGC,21690,0.0092216894,0.0692041522,0.1477514083,2022-10-08T00:00:00.000Z
552,NXGN,21676,0.009227646,0.0323042134,0.1524742411,2022-10-08T00:00:00.000Z
553,BIOL,21612,0.0046272731,-0.004626845,-0.2446342026,2022-10-08T00:00:00.000Z
554,OMC,21335,0.014063379,0.0750504245,0.2631702618,2022-10-08T00:00:00.000Z
555,RBA,21321,-0.0187573271,-0.014068655,0.0234565585,2022-10-08T00:00:00.000Z
556,JAKK,21307,0.0140818626,0.2352166345,0.5996222852,2022-10-08T00:00:00.000Z
557,ENR,21202,0.0047167586,0.0094339623,0.0047167586,2022-10-08T00:00:00.000Z
558,SNEX,21027,0.0428204396,0.286163972,1.0476236244,2022-10-08T00:00:00.000Z
559,GMBL,21005,-0.0190394593,-0.0428285905,-0.3037638236,2022-10-08T00:00:00.000Z
560,G,20960,0.028634151,0.2007840138,0.9925797437,2022-10-08T00:00:00.000Z
561,SWI,20908,-0.0047826295,0.0430642614,0.1436919245,2022-10-08T00:00:00.000Z
562,AN,20893,-0.004786063,0.0191488343,0.0287260018,2022-10-08T00:00:00.000Z
563,ZUO,20828,0.0144057623,-0.0096015362,-0.0479892504,2022-10-08T00:00:00.000Z
564,TTC,20761,0.0,0.0048169557,0.1737032569,2022-10-08T00:00:00.000Z
565,CDZI,20641,0.0193826622,0.0630211363,0.276914108,2022-10-08T00:00:00.000Z
566,CNI,20609,0.0,0.1603810264,0.536611542,2022-10-08T00:00:00.000Z
567,POR,20585,0.0,0.0826526643,0.4244316519,2022-10-08T00:00:00.000Z
568,EXC,20541,0.0,-0.0048680752,-0.0778323685,2022-10-08T00:00:00.000Z
569,ETR,20502,0.0097560976,0.0487995315,0.0390358154,2022-10-08T00:00:00.000Z
570,TRUE,20449,0.0048904538,0.0048904538,-0.0391064183,2022-10-08T00:00:00.000Z
571,SMCI,20447,-0.0146699267,-0.0097804294,0.3139871462,2022-10-08T00:00:00.000Z
572,EMR,20418,0.019594396,0.1176816711,0.3637436099,2022-10-08T00:00:00.000Z
573,U,20169,0.0148765248,0.1091973991,0.2734413841,2022-10-08T00:00:00.000Z
574,PRCH,20145,0.0049642573,-0.0148898154,-0.0892724297,2022-10-08T00:00:00.000Z
575,BCOV,20140,0.0,0.1691037501,0.569259962,2022-10-08T00:00:00.000Z
576,LHX,20086,0.039844606,0.174554885,0.6716118685,2022-10-08T00:00:00.000Z
577,BLDP,20022,0.049970018,0.0649707632,0.6029544769,2022-10-08T00:00:00.000Z
578,ALG,20016,-0.0149857635,0.0,0.0249862576,2022-10-08T00:00:00.000Z
579,SNPS,19997,0.0400220121,0.1101376721,0.4571485984,2022-10-08T00:00:00.000Z
580,MBUU,19982,0.01001001,0.0,0.1152362343,2022-10-08T00:00:00.000Z
581,IZEA,19934,-0.0250764833,-0.0852087615,-0.349930014,2022-10-08T00:00:00.000Z
582,TWST,19741,0.0912640065,0.9047229605,3.1023136784,2022-10-08T00:00:00.000Z
583,CZR,19545,0.0255885363,0.0819294383,0.2667624275,2022-10-08T00:00:00.000Z
584,LOVE,19208,-0.0104112441,0.08858319,0.0520887592,2022-10-08T00:00:00.000Z
585,WAT,18787,0.0426007775,0.1332480546,0.3471851298,2022-10-08T00:00:00.000Z
586,INO,18767,0.0106581402,-0.0106558687,-0.2179923437,2022-10-08T00:00:00.000Z
587,PIXY,18664,0.010716965,-0.0267823665,-0.1444545503,2022-10-08T00:00:00.000Z
588,DT,18597,0.0161342369,0.1238290083,0.2966238809,2022-10-08T00:00:00.000Z
589,TTD,18549,0.0215691561,0.1079389066,0.3516554858,2022-10-08T00:00:00.000Z
590,IT,18454,0.005419173,0.0216802168,0.2825779807,2022-10-08T00:00:00.000Z
591,MCS,18428,-0.0054262304,0.0380001086,0.1576172618,2022-10-08T00:00:00.000Z
592,NTRS,18364,0.049032961,0.0926582003,0.2730151796,2022-10-08T00:00:00.000Z
593,MMAT,18337,0.054564304,0.1146538546,0.295356342,2022-10-08T00:00:00.000Z
594,APTV,18163,0.0,0.0881688433,0.2760448297,2022-10-08T00:00:00.000Z
595,NNI,18147,0.0110223202,0.0441038646,0.1821795296,2022-10-08T00:00:00.000Z
596,TDOC,18118,-0.0055190684,-0.0496496938,0.0331272085,2022-10-08T00:00:00.000Z
597,GLW,18056,0.0,-0.0055380185,0.0997893336,2022-10-08T00:00:00.000Z
598,OC,18056,0.0,-0.0055380185,0.0997893336,2022-10-08T00:00:00.000Z
599,AEP,17856,0.0168038985,0.0728577033,0.1907754461,2022-10-08T00:00:00.000Z
600,BHC,17794,0.0056201877,0.0393545848,0.1237902318,2022-10-08T00:00:00.000Z
601,AFRM,17763,0.0788776832,0.1352951125,0.4865078916,2022-10-08T00:00:00.000Z
602,VTGN,17606,0.0170425496,0.056831098,0.3591175968,2022-10-08T00:00:00.000Z
603,DLTH,17586,-0.0056860181,0.096761341,0.2165488945,2022-10-08T00:00:00.000Z
604,CAH,17532,0.0057041812,0.0114090131,0.0684931507,2022-10-08T00:00:00.000Z
605,FLR,17376,0.0230255584,0.0748718539,0.1094659215,2022-10-08T00:00:00.000Z
606,PH,17249,-0.0057971014,0.0754235321,0.3607377669,2022-10-08T00:00:00.000Z
607,CEVA,17231,0.0464495152,0.1685850483,0.7071887785,2022-10-08T00:00:00.000Z
608,MTH,17093,0.0,0.0,-0.0116993273,2022-10-08T00:00:00.000Z
609,SBGI,17046,0.0,-0.0996307801,-0.216589592,2022-10-08T00:00:00.000Z
610,PTRA,17021,0.0529038326,0.0235059059,-0.0763179523,2022-10-08T00:00:00.000Z
611,APPN,16945,0.0059017941,0.0295159386,0.0590493062,2022-10-08T00:00:00.000Z
612,PETS,16827,-0.0059424768,-0.0059424768,-0.0534568781,2022-10-08T00:00:00.000Z
613,IGT,16796,0.0178645864,0.1550387597,1.2722339463,2022-10-08T00:00:00.000Z
614,ANET,16677,-0.0059959228,0.0900252071,0.2344031735,2022-10-08T00:00:00.000Z
615,MULN,16561,0.090656352,0.6747720365,4.1441328135,2022-10-08T00:00:00.000Z
616,MAN,16545,0.0120897056,0.1573945154,0.4980866185,2022-10-08T00:00:00.000Z
617,BGFV,16485,0.0121337135,-0.0060657528,-0.2601645692,2022-10-08T00:00:00.000Z
618,QGEN,16476,0.0303563839,0.0121403424,0.4021937843,2022-10-08T00:00:00.000Z
619,BLNK,16447,0.0121617513,0.0364941305,0.6486751117,2022-10-08T00:00:00.000Z
620,MFC,16343,0.0244813024,0.0673524369,0.2269103398,2022-10-08T00:00:00.000Z
621,BURL,16323,0.0061267002,0.0429026722,0.2210351814,2022-10-08T00:00:00.000Z
622,GCI,16321,0.006127451,0.0245143102,0.3134603565,2022-10-08T00:00:00.000Z
623,ATEN,16288,-0.0061391123,0.1598819333,0.4254269684,2022-10-08T00:00:00.000Z
624,EHTH,16192,0.0061762708,0.0185311014,0.0556139158,2022-10-08T00:00:00.000Z
625,DHI,16184,0.0309042586,0.1919148146,0.2601908066,2022-10-08T00:00:00.000Z
626,TILE,16055,-0.0062282013,-0.0560258964,-0.1554726368,2022-10-08T00:00:00.000Z
627,YVR,15969,0.0,-0.0938438438,-0.2311633138,2022-10-08T00:00:00.000Z
628,GT,15921,0.0,0.0,0.043986427,2022-10-08T00:00:00.000Z
629,ICLR,15908,0.0188619931,0.0440223885,0.0754906895,2022-10-08T00:00:00.000Z
630,BAX,15868,0.0063023886,0.0630596544,0.3414695839,2022-10-08T00:00:00.000Z
631,XPO,15834,0.0126326427,0.1708104005,0.5397168074,2022-10-08T00:00:00.000Z
632,SRAD,15822,0.0442617768,0.1265662574,0.3997715591,2022-10-08T00:00:00.000Z
633,LIN,15782,0.0190126117,0.0824402308,0.4583068109,2022-10-08T00:00:00.000Z
634,REAL,15770,-0.006340752,0.0190270819,3.6340934481,2022-10-08T00:00:00.000Z
635,MOV,15716,-0.0254452926,-0.0254452926,-0.0381630836,2022-10-08T00:00:00.000Z
636,TIGO,15669,-0.0063816209,-0.1338432122,2.6398532687,2022-10-08T00:00:00.000Z
637,AMAT,15471,0.0387972842,0.304719917,1.1771630371,2022-10-08T00:00:00.000Z
638,DRI,15426,-0.0129634431,0.0453985343,0.1363193768,2022-10-08T00:00:00.000Z
639,DVA,15426,0.0,-0.032402307,-0.0777302759,2022-10-08T00:00:00.000Z
640,CNDT,15401,-0.0194754609,-0.0519177104,-0.0843389127,2022-10-08T00:00:00.000Z
641,HSII,15360,-0.019527436,0.0065108405,-0.019527436,2022-10-08T00:00:00.000Z
642,IONQ,15330,0.0130480167,0.0979431929,0.7492113565,2022-10-08T00:00:00.000Z
643,ESLT,15226,0.0328493529,0.1644628643,0.7077187645,2022-10-08T00:00:00.000Z
644,SYY,15185,-0.0065850125,0.0922813262,0.2177930306,2022-10-08T00:00:00.000Z
645,LII,15121,0.0,0.0330775337,-0.026446281,2022-10-08T00:00:00.000Z
646,ALRM,15103,0.0,0.0397429953,0.0662558802,2022-10-08T00:00:00.000Z
647,DVN,15078,0.0132661183,0.1128743111,0.3393890996,2022-10-08T00:00:00.000Z
648,SNDR,15019,0.0266400266,0.1400186692,0.3005209029,2022-10-08T00:00:00.000Z
649,ELAN,14895,0.0201450443,0.1008064516,0.3165409483,2022-10-08T00:00:00.000Z
650,BRKR,14831,0.0269778108,0.1553214479,0.6856754922,2022-10-08T00:00:00.000Z
651,FBIO,14823,0.087778528,0.2977197375,1.5830592105,2022-10-08T00:00:00.000Z
652,TECK,14815,0.0405159025,0.1690331305,0.3998373543,2022-10-08T00:00:00.000Z
653,AEM,14811,0.0135053008,0.101378751,0.2979616713,2022-10-08T00:00:00.000Z
654,DOX,14649,0.0204834084,0.0341436766,0.0546410764,2022-10-08T00:00:00.000Z
655,TPG,14456,0.1801801802,1.2254043834,4.3227249765,2022-10-08T00:00:00.000Z
656,LZB,14415,0.0069376995,0.0277565748,0.0208159867,2022-10-08T00:00:00.000Z
657,CIEN,14375,0.0208739215,0.0696136443,0.2370824908,2022-10-08T00:00:00.000Z
658,RSG,14180,0.0211610355,0.0846979108,0.2261803789,2022-10-08T00:00:00.000Z
659,NTRA,14163,0.0070611496,0.0706563979,-0.0564533202,2022-10-08T00:00:00.000Z
660,FIVN,14158,0.0211939244,0.0777550011,0.375753279,2022-10-08T00:00:00.000Z
661,PHUN,14098,-0.0921267097,-0.3674911661,-0.7392804337,2022-10-08T00:00:00.000Z
662,SYF,14087,0.0284030391,0.0781472009,0.2490748648,2022-10-08T00:00:00.000Z
663,OLLI,14057,0.0,0.0925662205,0.3999714306,2022-10-08T00:00:00.000Z
664,NTCT,13998,0.0214362272,0.2219517434,0.5025847214,2022-10-08T00:00:00.000Z
665,BYD,13704,0.007297672,0.021896212,0.3441458593,2022-10-08T00:00:00.000Z
666,TSCO,13592,0.0515274199,0.1399837914,0.5399807678,2022-10-08T00:00:00.000Z
667,KELYA,13584,-0.00736106,0.0073621439,-0.0441501104,2022-10-08T00:00:00.000Z
668,BDX,13479,0.05195962,0.1634836888,0.6646751307,2022-10-08T00:00:00.000Z
669,APD,13355,0.022468544,0.1950633956,0.7620341029,2022-10-08T00:00:00.000Z
670,TFC,13348,0.0224803297,0.489347286,1.9709702063,2022-10-08T00:00:00.000Z
671,NVTA,13346,-0.0224735935,0.0674814426,0.3534100308,2022-10-08T00:00:00.000Z
672,PSN,13301,0.0150387247,0.0601820507,-0.0300638858,2022-10-08T00:00:00.000Z
673,ODFL,13300,0.0150398556,0.02256148,0.1581444386,2022-10-08T00:00:00.000Z
674,FCN,13242,0.0226603218,0.1891503367,0.6383948928,2022-10-08T00:00:00.000Z
675,NATH,13227,-0.0302320308,-0.022675737,-0.1283600121,2022-10-08T00:00:00.000Z
676,GROW,13199,-0.0227238297,0.0151549595,0.2049802612,2022-10-08T00:00:00.000Z
677,ASPU,13168,0.0075947444,0.0227876946,0.1216545012,2022-10-08T00:00:00.000Z
678,FAST,13109,0.0534269577,0.0839822874,0.44441039,2022-10-08T00:00:00.000Z
679,CIDM,13050,0.0153280196,0.0076634225,0.0229937917,2022-10-08T00:00:00.000Z
680,ZS,13014,0.0461254613,0.3237742831,1.0090034151,2022-10-08T00:00:00.000Z
681,GFS,12905,0.0775494378,0.2407954016,0.5375506388,2022-10-08T00:00:00.000Z
682,FCEL,12823,0.0,0.0468128267,0.1875146496,2022-10-08T00:00:00.000Z
683,SNX,12822,0.0,0.0,-0.0311866521,2022-10-08T00:00:00.000Z
684,DGX,12771,0.0156629337,0.0705218618,0.3536067893,2022-10-08T00:00:00.000Z
685,RDWR,12751,0.0078431373,0.0392279931,-0.0470330015,2022-10-08T00:00:00.000Z
686,MGA,12749,0.0156899663,0.1413871652,0.7507507508,2022-10-08T00:00:00.000Z
687,FCAP,12703,0.0472552571,0.2446338384,1.6646658663,2022-10-08T00:00:00.000Z
688,TA,12536,0.0319182892,0.1197987381,6.8348389296,2022-10-08T00:00:00.000Z
689,FUV,12464,-0.0160436387,0.0160487883,0.0883321288,2022-10-08T00:00:00.000Z
690,VUZI,12440,0.0,0.0321646832,-0.0642673522,2022-10-08T00:00:00.000Z
691,KEYS,12440,0.0160797556,0.0563017775,0.5090086451,2022-10-08T00:00:00.000Z
692,NSTG,12399,0.0726392252,0.0484144275,0.1777490507,2022-10-08T00:00:00.000Z
693,FRSH,12392,0.0242150295,0.0403648987,0.0888458121,2022-10-08T00:00:00.000Z
694,PLD,12343,0.0243111831,0.1622981417,0.3904026027,2022-10-08T00:00:00.000Z
695,TEX,12263,0.0163118832,0.0816126663,0.1306442394,2022-10-08T00:00:00.000Z
696,CNHI,12165,0.0493461633,0.2306995139,0.803778588,2022-10-08T00:00:00.000Z
697,ISRG,12133,0.016486687,0.5552792972,1.429526835,2022-10-08T00:00:00.000Z
698,CRON,12113,-0.0165084606,-0.0742451741,-0.2306235071,2022-10-08T00:00:00.000Z
699,BE,12087,0.0413838768,0.1574411667,0.7082152975,2022-10-08T00:00:00.000Z
700,WH,12084,0.0331125828,0.2655160969,1.146731397,2022-10-08T00:00:00.000Z
701,ESNT,12082,0.0248364931,0.3905276278,2.9306525814,2022-10-08T00:00:00.000Z
702,PAYX,12068,0.0165755014,0.0165755014,0.1410671314,2022-10-08T00:00:00.000Z
703,VFC,12018,0.1249687578,0.1082882132,5.4673102238,2022-10-08T00:00:00.000Z
704,SDC,11908,-0.0083970107,-0.0251868021,-0.0922896216,2022-10-08T00:00:00.000Z
705,MRIN,11840,-0.0084452327,0.0168947457,-0.0084452327,2022-10-08T00:00:00.000Z
706,CARG,11824,0.0169176112,0.1100668868,0.1779208676,2022-10-08T00:00:00.000Z
707,LGND,11754,0.051072523,-0.4320203304,-0.7179660444,2022-10-08T00:00:00.000Z
708,MITK,11745,0.0085149864,-0.0425531915,-0.119057743,2022-10-08T00:00:00.000Z
709,RH,11694,0.0171057133,0.0256607647,-0.0170998632,2022-10-08T00:00:00.000Z
710,INST,11660,0.0514844689,0.2493336772,0.8912347495,2022-10-08T00:00:00.000Z
711,TXT,11532,0.0346981263,0.1128570188,0.3917471925,2022-10-08T00:00:00.000Z
712,TKR,11524,0.0173580976,0.1042390549,0.3133704735,2022-10-08T00:00:00.000Z
713,GEVO,11411,0.0,0.0789335204,0.1316251316,2022-10-08T00:00:00.000Z
714,EGHT,11410,0.0087650101,0.0175315568,0.0613873542,2022-10-08T00:00:00.000Z
715,BAND,11320,0.0265087921,0.0265087921,0.0618757182,2022-10-08T00:00:00.000Z
716,LAC,11230,0.1069709396,0.4382434487,2.0909090909,2022-10-08T00:00:00.000Z
717,VSAT,11116,0.0269954108,0.4155374887,0.7522885888,2022-10-08T00:00:00.000Z
718,TNDM,11095,0.0360652782,0.3345993851,1.379751462,2022-10-08T00:00:00.000Z
719,TWOU,11095,0.1263423879,0.1805869074,0.2258355917,2022-10-08T00:00:00.000Z
720,ZBH,11046,-0.0090522314,-0.0090522314,0.2814344076,2022-10-08T00:00:00.000Z
721,SPOK,11046,-0.0090522314,-0.0090522314,-0.0814111262,2022-10-08T00:00:00.000Z
722,PET,10966,0.0364896917,0.0456162759,-0.2002184201,2022-10-08T00:00:00.000Z
723,MVIS,10933,0.0182965877,-0.0091457838,0.0640673623,2022-10-08T00:00:00.000Z
724,TTWO,10855,0.0092131933,0.0184280844,1.5815085158,2022-10-08T00:00:00.000Z
725,NOVT,10829,0.0369515012,0.0461936438,0.1757631822,2022-10-08T00:00:00.000Z
726,SPWH,10776,0.0650013929,-0.0278318954,0.0557103064,2022-10-08T00:00:00.000Z
727,LPSN,10768,0.0,0.0092876382,-0.0927815921,2022-10-08T00:00:00.000Z
728,WDFC,10756,-0.0278836323,-0.055751719,0.0185977311,2022-10-08T00:00:00.000Z
729,TRMB,10662,0.0281452294,0.046917519,0.386027681,2022-10-08T00:00:00.000Z
730,BKNG,10606,0.0,0.0471653618,0.1038225578,2022-10-08T00:00:00.000Z
731,TREX,10560,0.0094705938,-0.0189358076,0.0189429816,2022-10-08T00:00:00.000Z
732,BLUE,10544,0.0189717321,0.1995628623,1.9236346061,2022-10-08T00:00:00.000Z
733,KMI,10532,0.0,0.0570017101,0.037993921,2022-10-08T00:00:00.000Z
734,ECOM,10526,0.0190041809,-0.0189969605,-0.1233513616,2022-10-08T00:00:00.000Z
735,RDN,10522,0.0,0.0,0.0856082945,2022-10-08T00:00:00.000Z
736,BCE,10480,0.0095428953,-0.0190803282,-0.0190803282,2022-10-08T00:00:00.000Z
737,PSX,10445,0.0287301283,0.0287301283,0.2591668266,2022-10-08T00:00:00.000Z
738,EW,10241,0.0195331575,0.0586223742,0.8866121564,2022-10-08T00:00:00.000Z
739,ES,10211,0.0195905574,0.0686005488,0.2946665357,2022-10-08T00:00:00.000Z
740,MD,10202,-0.0098010389,-0.0293973542,-0.1858917914,2022-10-08T00:00:00.000Z
741,WAB,10187,0.0098173964,0.049106266,0.2756176789,2022-10-08T00:00:00.000Z
742,ADNT,10147,0.0,-0.0787789266,0.0394360643,2022-10-08T00:00:00.000Z
743,VISL,10098,0.0,-0.1483239395,-0.7860090391,2022-10-08T00:00:00.000Z
744,BKD,10074,-0.0099255583,-0.0793493354,0.2288329519,2022-10-08T00:00:00.000Z
745,JBL,10019,0.0399400899,0.0999100809,0.4612453625,2022-10-08T00:00:00.000Z
746,ACOR,10010,0.0,-0.0099890121,-0.1097694841,2022-10-08T00:00:00.000Z
747,EMN,9934,0.0302084382,0.0503575385,0.3941384538,2022-10-08T00:00:00.000Z
748,WERN,9911,0.0504744599,0.1920744036,0.6703910615,2022-10-08T00:00:00.000Z
749,MO,9878,0.0101245317,0.0405104314,0.2435559164,2022-10-08T00:00:00.000Z
750,MANH,9842,0.0304909035,0.0101615689,0.0,2022-10-08T00:00:00.000Z
751,OOMA,9760,0.0102469515,0.0307471559,-0.0614376408,2022-10-08T00:00:00.000Z
752,MOS,9569,0.010451505,0.0836732559,0.4197712247,2022-10-08T00:00:00.000Z
753,SSTI,9566,-0.0313512384,0.0209117524,0.2410143561,2022-10-08T00:00:00.000Z
754,TGNA,9547,0.0419155402,0.2204492967,0.6536636795,2022-10-08T00:00:00.000Z
755,HCAT,9510,0.0,-0.0525486075,-0.0735525901,2022-10-08T00:00:00.000Z
756,TREE,9493,0.0105351875,0.0105351875,0.0105351875,2022-10-08T00:00:00.000Z
757,LSCC,9465,0.0528541226,0.2329768082,0.852424081,2022-10-08T00:00:00.000Z
758,SWK,9457,-0.0105730598,0.0528988574,0.4247637252,2022-10-08T00:00:00.000Z
