,Ticker,Weekly Views,pct_change_week,pct_change_month,Date
1340,KRUS,179.0,-56.6585956416,-59.7752808989,2022-10-10T00:00:00.000Z
1341,OCN,178.0,-58.8914549654,-48.5549132948,2022-10-10T00:00:00.000Z
1342,BWXT,178.0,-55.1637279597,-59.3607305936,2022-10-10T00:00:00.000Z
1343,ACHV,178.0,-63.5245901639,-53.1578947368,2022-10-10T00:00:00.000Z
1344,FUV,178.0,-62.9166666667,-68.3836589698,2022-10-10T00:00:00.000Z
1345,ASPS,178.0,-58.8914549654,-48.5549132948,2022-10-10T00:00:00.000Z
1346,DYAI,177.0,-62.8151260504,-64.1700404858,2022-10-10T00:00:00.000Z
1347,SAH,177.0,-65.4970760234,-58.0568720379,2022-10-10T00:00:00.000Z
1348,EME,177.0,-62.5792811839,-46.8468468468,2022-10-10T00:00:00.000Z
1349,RGS,177.0,-59.3103448276,-54.9618320611,2022-10-10T00:00:00.000Z
1350,GPI,177.0,-58.3529411765,-55.9701492537,2022-10-10T00:00:00.000Z
1351,PTRA,177.0,-63.8775510204,-64.3863179074,2022-10-10T00:00:00.000Z
1352,GAB,176.0,-48.9855072464,-81.512605042,2022-10-10T00:00:00.000Z
1353,AJRD,176.0,-53.9267015707,-58.6854460094,2022-10-10T00:00:00.000Z
1354,ARE,176.0,-60.2708803612,-56.0,2022-10-10T00:00:00.000Z
1355,EVBG,176.0,-68.5152057245,-61.1479028698,2022-10-10T00:00:00.000Z
1356,CGNX,176.0,-55.7788944724,-49.4252873563,2022-10-10T00:00:00.000Z
1357,PBF,176.0,-55.5555555556,-46.1773700306,2022-10-10T00:00:00.000Z
1358,RE,176.0,-55.5555555556,-42.1052631579,2022-10-10T00:00:00.000Z
1359,PKG,175.0,-60.407239819,-50.1424501425,2022-10-10T00:00:00.000Z
1360,GLRE,175.0,-64.1393442623,-68.2395644283,2022-10-10T00:00:00.000Z
1361,TSE,175.0,-62.4463519313,-46.1538461538,2022-10-10T00:00:00.000Z
1362,XMTR,175.0,-52.9569892473,-52.0547945205,2022-10-10T00:00:00.000Z
1363,BRO,175.0,-61.8736383442,-48.3775811209,2022-10-10T00:00:00.000Z
1364,MRAM,175.0,16.6666666667,1.7441860465,2022-10-10T00:00:00.000Z
1365,NL,175.0,-64.6464646465,-61.1111111111,2022-10-10T00:00:00.000Z
1366,DAVE,175.0,-58.2338902148,-56.6831683168,2022-10-10T00:00:00.000Z
1367,MRCY,174.0,-53.3512064343,-52.5885558583,2022-10-10T00:00:00.000Z
1368,HTGC,174.0,-64.1237113402,-61.3333333333,2022-10-10T00:00:00.000Z
1369,AVPT,174.0,-52.1978021978,-50.4273504274,2022-10-10T00:00:00.000Z
1370,NXGN,174.0,-59.5348837209,-48.8235294118,2022-10-10T00:00:00.000Z
1371,NEU,174.0,-50.2857142857,-62.4190064795,2022-10-10T00:00:00.000Z
1372,HEAR,174.0,-65.2,-64.2710472279,2022-10-10T00:00:00.000Z
1373,LPX,174.0,-62.5806451613,-62.5806451613,2022-10-10T00:00:00.000Z
1374,NOMD,174.0,-60.0,-56.0606060606,2022-10-10T00:00:00.000Z
1375,TRIN,173.0,-55.7544757033,-46.6049382716,2022-10-10T00:00:00.000Z
1376,TRN,173.0,-55.7544757033,-46.6049382716,2022-10-10T00:00:00.000Z
1377,NTB,173.0,-54.3535620053,-77.6196636481,2022-10-10T00:00:00.000Z
1378,HIBB,172.0,-58.8516746411,-61.7777777778,2022-10-10T00:00:00.000Z
1379,BMRN,172.0,-56.010230179,-51.9553072626,2022-10-10T00:00:00.000Z
1380,ABMD,172.0,-64.1666666667,-62.8509719222,2022-10-10T00:00:00.000Z
1381,MED,171.0,-57.9852579853,-58.0882352941,2022-10-10T00:00:00.000Z
1382,FIBK,171.0,-51.9662921348,-47.0588235294,2022-10-10T00:00:00.000Z
1383,LOVE,171.0,-47.5460122699,-61.9153674833,2022-10-10T00:00:00.000Z
1384,NVR,171.0,-59.2857142857,-56.4885496183,2022-10-10T00:00:00.000Z
1385,ACNB,171.0,-62.8260869565,-60.3248259861,2022-10-10T00:00:00.000Z
1386,ASB,171.0,-62.8260869565,-60.3248259861,2022-10-10T00:00:00.000Z
1387,GGG,170.0,-61.0091743119,-55.3805774278,2022-10-10T00:00:00.000Z
1388,FCEL,170.0,-51.566951567,-66.9902912621,2022-10-10T00:00:00.000Z
1389,UTI,170.0,-55.6135770235,-59.1346153846,2022-10-10T00:00:00.000Z
1390,ATGE,170.0,-68.8073394495,-60.9195402299,2022-10-10T00:00:00.000Z
1391,DSGX,170.0,-62.1380846325,-52.380952381,2022-10-10T00:00:00.000Z
1392,MAC,170.0,-57.9207920792,-48.6404833837,2022-10-10T00:00:00.000Z
1393,EMWP,170.0,-49.4047619048,-50.8670520231,2022-10-10T00:00:00.000Z
1394,DTEA,169.0,-62.1076233184,-52.3943661972,2022-10-10T00:00:00.000Z
1395,ENV,169.0,-60.9699769053,-54.691689008,2022-10-10T00:00:00.000Z
1396,ODP,169.0,-56.7774936061,-54.691689008,2022-10-10T00:00:00.000Z
1397,AZTA,169.0,-57.75,-55.291005291,2022-10-10T00:00:00.000Z
1398,AMH,169.0,-55.0531914894,-49.0963855422,2022-10-10T00:00:00.000Z
1399,HIL,168.0,-62.6666666667,-50.5882352941,2022-10-10T00:00:00.000Z
1400,HWC,168.0,-65.2892561983,-57.7889447236,2022-10-10T00:00:00.000Z
1401,AMRX,168.0,-59.3220338983,-60.4705882353,2022-10-10T00:00:00.000Z
1402,BKE,168.0,-58.6206896552,-60.0950118765,2022-10-10T00:00:00.000Z
1403,EVTL,167.0,-73.5340729002,-54.2465753425,2022-10-10T00:00:00.000Z
1404,GOGL,167.0,-52.8248587571,-58.040201005,2022-10-10T00:00:00.000Z
1405,TAP,166.0,-58.3959899749,-55.25606469,2022-10-10T00:00:00.000Z
1406,CINF,166.0,-49.2354740061,-42.7586206897,2022-10-10T00:00:00.000Z
1407,ATSG,166.0,-57.6530612245,-47.6340694006,2022-10-10T00:00:00.000Z
1408,LEG,166.0,-62.6126126126,-63.2743362832,2022-10-10T00:00:00.000Z
1409,RDW,166.0,-54.6448087432,-39.4160583942,2022-10-10T00:00:00.000Z
1410,ITRI,166.0,-58.3959899749,-60.0961538462,2022-10-10T00:00:00.000Z
1411,WSO.B,165.0,-63.4955752212,-63.5761589404,2022-10-10T00:00:00.000Z
1412,PLAY,165.0,-64.1304347826,-58.5427135678,2022-10-10T00:00:00.000Z
1413,TREX,165.0,-58.6466165414,-60.0484261501,2022-10-10T00:00:00.000Z
1414,CURV,165.0,-64.7435897436,-65.8385093168,2022-10-10T00:00:00.000Z
1415,PUBM,165.0,-51.7543859649,-55.8823529412,2022-10-10T00:00:00.000Z
1416,WSO,165.0,-63.4955752212,-63.5761589404,2022-10-10T00:00:00.000Z
1417,SCCO,165.0,-54.1666666667,-56.9190600522,2022-10-10T00:00:00.000Z
1418,GHC,165.0,-58.0152671756,-61.3583138173,2022-10-10T00:00:00.000Z
1419,SKLZ,165.0,-60.5263157895,-56.0,2022-10-10T00:00:00.000Z
1420,FMBH,164.0,-69.741697417,-50.303030303,2022-10-10T00:00:00.000Z
1421,ATVC,164.0,-65.3276955603,-61.5925058548,2022-10-10T00:00:00.000Z
1422,VAL,164.0,-60.097323601,-66.0455486542,2022-10-10T00:00:00.000Z
1423,AXS,164.0,-50.0,-47.9365079365,2022-10-10T00:00:00.000Z
1424,MIDD,164.0,-66.1157024793,-68.6424474187,2022-10-10T00:00:00.000Z
1425,BVH,164.0,-61.1374407583,-56.8421052632,2022-10-10T00:00:00.000Z
1426,NBR,163.0,-58.524173028,-62.700228833,2022-10-10T00:00:00.000Z
1427,BECN,163.0,-67.7227722772,-53.0259365994,2022-10-10T00:00:00.000Z
1428,FRG,163.0,-54.9723756906,-55.2197802198,2022-10-10T00:00:00.000Z
1429,TECH,163.0,-56.8783068783,-46.9055374593,2022-10-10T00:00:00.000Z
1430,CRS,162.0,-47.7419354839,-46.7105263158,2022-10-10T00:00:00.000Z
1431,BOH,162.0,-54.8746518106,-53.9772727273,2022-10-10T00:00:00.000Z
1432,STLD,162.0,-50.4587155963,-62.7586206897,2022-10-10T00:00:00.000Z
1433,VNT,162.0,-64.1592920354,-60.391198044,2022-10-10T00:00:00.000Z
1434,LAMR,162.0,-48.4076433121,-43.5540069686,2022-10-10T00:00:00.000Z
1435,TDS,162.0,-65.1612903226,-64.1592920354,2022-10-10T00:00:00.000Z
1436,CRD.A,162.0,-63.0979498861,-59.5,2022-10-10T00:00:00.000Z
1437,RGA,161.0,-56.6037735849,-48.3974358974,2022-10-10T00:00:00.000Z
1438,BGFV,161.0,-62.9885057471,-61.2048192771,2022-10-10T00:00:00.000Z
1439,MUR,161.0,-60.6356968215,-60.9223300971,2022-10-10T00:00:00.000Z
1440,DAKT,161.0,-62.2950819672,-63.6568848758,2022-10-10T00:00:00.000Z
1441,GDEN,161.0,-57.2944297082,-52.2255192878,2022-10-10T00:00:00.000Z
1442,GBX,161.0,-49.6875,-52.7859237537,2022-10-10T00:00:00.000Z
1443,WRAP,161.0,-17.0103092784,-26.4840182648,2022-10-10T00:00:00.000Z
1444,FTHM,160.0,-59.8997493734,-72.1254355401,2022-10-10T00:00:00.000Z
1445,IONS,159.0,-59.3350383632,-59.4387755102,2022-10-10T00:00:00.000Z
1446,XP,159.0,-56.3186813187,-56.1983471074,2022-10-10T00:00:00.000Z
1447,MNRO,159.0,-62.1428571429,-56.5573770492,2022-10-10T00:00:00.000Z
1448,VRM,158.0,-66.2393162393,-65.2747252747,2022-10-10T00:00:00.000Z
1449,BGX,157.0,-57.3369565217,-68.2828282828,2022-10-10T00:00:00.000Z
1450,BSL,157.0,-57.3369565217,-68.2828282828,2022-10-10T00:00:00.000Z
1451,WNC,157.0,-56.8681318681,-51.6923076923,2022-10-10T00:00:00.000Z
1452,LPSN,157.0,-82.1184510251,-90.1875,2022-10-10T00:00:00.000Z
1453,LFLY,157.0,-68.0894308943,-62.9716981132,2022-10-10T00:00:00.000Z
1454,TALK,157.0,-56.6298342541,-63.3177570093,2022-10-10T00:00:00.000Z
1455,MPW,157.0,-56.9863013699,-43.5251798561,2022-10-10T00:00:00.000Z
1456,BHF,157.0,-61.8932038835,-64.2369020501,2022-10-10T00:00:00.000Z
1457,BXMT,157.0,-57.3369565217,-68.2828282828,2022-10-10T00:00:00.000Z
1458,FRHC,157.0,-60.4534005038,-53.1343283582,2022-10-10T00:00:00.000Z
1459,GROV,156.0,-59.0551181102,-60.1023017903,2022-10-10T00:00:00.000Z
1460,JBT,156.0,-68.0327868852,-60.7052896725,2022-10-10T00:00:00.000Z
1461,MEDP,156.0,-62.0437956204,-62.5899280576,2022-10-10T00:00:00.000Z
1462,Y,156.0,-62.2276029056,-64.3020594966,2022-10-10T00:00:00.000Z
1463,CYRN,156.0,-31.8777292576,-43.0656934307,2022-10-10T00:00:00.000Z
1464,PRMW,156.0,-61.9512195122,-59.4805194805,2022-10-10T00:00:00.000Z
1465,CCO,156.0,-64.1379310345,-63.8051044084,2022-10-10T00:00:00.000Z
1466,SMAR,155.0,-61.4427860697,-56.9444444444,2022-10-10T00:00:00.000Z
1467,GLPI,155.0,-65.0900900901,-64.2857142857,2022-10-10T00:00:00.000Z
1468,ZETA,155.0,-67.9089026915,-70.0772200772,2022-10-10T00:00:00.000Z
1469,LDI,155.0,-57.9945799458,-50.6369426752,2022-10-10T00:00:00.000Z
1470,BNED,155.0,-4.9079754601,32.4786324786,2022-10-10T00:00:00.000Z
1471,GPRK,155.0,-11.4285714286,-17.9894179894,2022-10-10T00:00:00.000Z
1472,CMBM,155.0,-60.7594936709,-61.5384615385,2022-10-10T00:00:00.000Z
1473,TCBI,155.0,-61.7283950617,-54.2772861357,2022-10-10T00:00:00.000Z
1474,REVG,155.0,-64.2032332564,-59.8445595855,2022-10-10T00:00:00.000Z
1475,OUT,154.0,-65.0,-58.3783783784,2022-10-10T00:00:00.000Z
1476,SDC,154.0,-62.8019323671,-54.8387096774,2022-10-10T00:00:00.000Z
1477,TAST,154.0,-60.411311054,-62.0689655172,2022-10-10T00:00:00.000Z
1478,TILE,154.0,-62.0689655172,-52.1739130435,2022-10-10T00:00:00.000Z
1479,HOFV,153.0,-65.2272727273,-70.4061895551,2022-10-10T00:00:00.000Z
1480,BH.A,153.0,-73.9795918367,-59.4164456233,2022-10-10T00:00:00.000Z
1481,CTRA,153.0,-58.310626703,-56.657223796,2022-10-10T00:00:00.000Z
1482,CIXX,153.0,-66.9546436285,-55.2631578947,2022-10-10T00:00:00.000Z
1483,IDT,153.0,-62.2222222222,-61.4609571788,2022-10-10T00:00:00.000Z
1484,KLTR,153.0,-53.2110091743,-55.7803468208,2022-10-10T00:00:00.000Z
1485,FXCO,153.0,-66.9546436285,-55.2631578947,2022-10-10T00:00:00.000Z
1486,NCNO,153.0,-60.4651162791,-63.5714285714,2022-10-10T00:00:00.000Z
1487,DNB,152.0,-62.2828784119,-65.3758542141,2022-10-10T00:00:00.000Z
1488,HEI,152.0,-59.1397849462,-49.8349834983,2022-10-10T00:00:00.000Z
1489,IPGP,152.0,-66.2222222222,-64.4028103044,2022-10-10T00:00:00.000Z
1490,BLDR,152.0,-54.2168674699,-52.6479750779,2022-10-10T00:00:00.000Z
1491,AMG,152.0,-55.4252199413,-54.2168674699,2022-10-10T00:00:00.000Z
1492,HEI.A,152.0,-59.1397849462,-49.8349834983,2022-10-10T00:00:00.000Z
1493,BOWL,151.0,-61.8686868687,-65.5251141553,2022-10-10T00:00:00.000Z
1494,GBDC,151.0,-54.2424242424,-42.5855513308,2022-10-10T00:00:00.000Z
1495,HUBG,151.0,-62.1553884712,-55.7184750733,2022-10-10T00:00:00.000Z
1496,OLO,151.0,-58.7431693989,-55.7184750733,2022-10-10T00:00:00.000Z
1497,GNE,151.0,-73.6933797909,-53.6809815951,2022-10-10T00:00:00.000Z
1498,BRC,150.0,-49.6644295302,-60.2122015915,2022-10-10T00:00:00.000Z
1499,WAFD,150.0,-49.4949494949,-54.8192771084,2022-10-10T00:00:00.000Z
1500,LCAA,150.0,-55.7522123894,-46.2365591398,2022-10-10T00:00:00.000Z
1501,KAMN,150.0,-65.4377880184,-58.6776859504,2022-10-10T00:00:00.000Z
1502,BLDE,150.0,-62.5,-53.2710280374,2022-10-10T00:00:00.000Z
1503,EGLX,150.0,-58.5635359116,-53.125,2022-10-10T00:00:00.000Z
1504,MCS,150.0,-55.4896142433,-52.8301886792,2022-10-10T00:00:00.000Z
1505,BARK,150.0,-52.5316455696,-56.0117302053,2022-10-10T00:00:00.000Z
1506,NBIX,150.0,-47.1830985915,-35.8974358974,2022-10-10T00:00:00.000Z
1507,SPNS,149.0,-64.5238095238,-61.1979166667,2022-10-10T00:00:00.000Z
1508,COLD,149.0,-54.8484848485,-47.9020979021,2022-10-10T00:00:00.000Z
1509,TRC,149.0,-46.5949820789,-56.5597667638,2022-10-10T00:00:00.000Z
1510,ICUI,148.0,-64.9289099526,-53.8940809969,2022-10-10T00:00:00.000Z
1511,GLNG,148.0,-53.605015674,-58.0736543909,2022-10-10T00:00:00.000Z
1512,ALEX,148.0,-57.8347578348,-54.0372670807,2022-10-10T00:00:00.000Z
1513,TMX,147.0,-58.1196581197,-59.2797783934,2022-10-10T00:00:00.000Z
1514,FUL,147.0,-66.1290322581,-62.7848101266,2022-10-10T00:00:00.000Z
1515,SDAC,147.0,-67.2605790646,-61.71875,2022-10-10T00:00:00.000Z
1516,SPSC,147.0,-53.7735849057,-61.0079575597,2022-10-10T00:00:00.000Z
1517,RBBN,147.0,-59.7260273973,-59.7260273973,2022-10-10T00:00:00.000Z
1518,RS,146.0,-66.590389016,-60.6469002695,2022-10-10T00:00:00.000Z
1519,CVET,146.0,-49.8281786942,-56.9321533923,2022-10-10T00:00:00.000Z
1520,ABCB,146.0,-50.3401360544,-50.5084745763,2022-10-10T00:00:00.000Z
1521,FUNC,145.0,-66.3573085847,-83.5227272727,2022-10-10T00:00:00.000Z
1522,CNXN,145.0,-70.5882352941,-53.821656051,2022-10-10T00:00:00.000Z
1523,INTR,144.0,-30.4347826087,-40.0,2022-10-10T00:00:00.000Z
1524,BLUE,144.0,-60.9756097561,-54.7169811321,2022-10-10T00:00:00.000Z
1525,OMEX,144.0,-59.4366197183,-52.6315789474,2022-10-10T00:00:00.000Z
1526,EXEL,144.0,-53.5483870968,-46.8634686347,2022-10-10T00:00:00.000Z
1527,MGNI,144.0,-60.0,-53.9936102236,2022-10-10T00:00:00.000Z
1528,WTRH,144.0,-52.7868852459,-53.8461538462,2022-10-10T00:00:00.000Z
1529,T,144.0,-64.1791044776,-49.2957746479,2022-10-10T00:00:00.000Z
1530,FANG,143.0,-54.8895899054,-40.9090909091,2022-10-10T00:00:00.000Z
1531,TRGP,143.0,-54.6031746032,-46.2406015038,2022-10-10T00:00:00.000Z
1532,SCVL,143.0,-58.6705202312,-55.4517133956,2022-10-10T00:00:00.000Z
1533,NDSN,143.0,-61.3513513514,-61.3513513514,2022-10-10T00:00:00.000Z
1534,DFIN,143.0,-64.9509803922,-56.4024390244,2022-10-10T00:00:00.000Z
1535,OMGA,142.0,-61.5176151762,-56.8389057751,2022-10-10T00:00:00.000Z
1536,OLED,142.0,-53.5947712418,-50.5226480836,2022-10-10T00:00:00.000Z
1537,RDWR,141.0,-56.2111801242,-52.6845637584,2022-10-10T00:00:00.000Z
1538,ARCB,141.0,-57.9104477612,-52.6845637584,2022-10-10T00:00:00.000Z
1539,RLJ,141.0,13.7096774194,23.6842105263,2022-10-10T00:00:00.000Z
1540,FHB,141.0,-53.1561461794,-59.7142857143,2022-10-10T00:00:00.000Z
1541,OXM,141.0,-58.651026393,-56.346749226,2022-10-10T00:00:00.000Z
1542,AMWL,140.0,-55.8359621451,-51.724137931,2022-10-10T00:00:00.000Z
1543,NOTE,140.0,-54.3973941368,-55.1282051282,2022-10-10T00:00:00.000Z
1544,HSC,140.0,-55.9748427673,-57.957957958,2022-10-10T00:00:00.000Z
1545,KOS,139.0,-54.7231270358,-56.4263322884,2022-10-10T00:00:00.000Z
1546,ALX,139.0,-64.631043257,-61.8131868132,2022-10-10T00:00:00.000Z
1547,ENS,138.0,-69.8030634573,-60.5714285714,2022-10-10T00:00:00.000Z
1548,MTW,138.0,-59.1715976331,-64.1558441558,2022-10-10T00:00:00.000Z
1549,MEOH,138.0,-42.5,-51.9163763066,2022-10-10T00:00:00.000Z
1550,RICK,138.0,-63.7795275591,-52.9010238908,2022-10-10T00:00:00.000Z
1551,AMKR,138.0,-67.2985781991,-68.9887640449,2022-10-10T00:00:00.000Z
1552,TAC,138.0,-56.1904761905,-56.050955414,2022-10-10T00:00:00.000Z
1553,NRGV,138.0,-66.985645933,-66.4233576642,2022-10-10T00:00:00.000Z
1554,MBUU,137.0,-51.2455516014,-64.5077720207,2022-10-10T00:00:00.000Z
1555,WWD,137.0,-69.0045248869,-69.0045248869,2022-10-10T00:00:00.000Z
1556,KBAL,137.0,-57.3208722741,-58.4848484848,2022-10-10T00:00:00.000Z
1557,KE,137.0,-57.3208722741,-58.4848484848,2022-10-10T00:00:00.000Z
1558,MKSI,137.0,-55.9485530547,-61.0795454545,2022-10-10T00:00:00.000Z
1559,AEIS,136.0,-66.9902912621,-62.0111731844,2022-10-10T00:00:00.000Z
1560,STCN,136.0,-72.745490982,-61.2535612536,2022-10-10T00:00:00.000Z
1561,ELY,136.0,-61.2535612536,-91.8416316737,2022-10-10T00:00:00.000Z
1562,WTFC,136.0,-63.3423180593,-63.5388739946,2022-10-10T00:00:00.000Z
1563,SBAC,136.0,-55.2631578947,-52.9411764706,2022-10-10T00:00:00.000Z
1564,COO,136.0,-54.9668874172,-64.3044619423,2022-10-10T00:00:00.000Z
1565,NTRA,135.0,-59.3373493976,-62.6038781163,2022-10-10T00:00:00.000Z
1566,ABG,135.0,-66.9117647059,-55.4455445545,2022-10-10T00:00:00.000Z
1567,ATR,135.0,-62.8099173554,-58.5889570552,2022-10-10T00:00:00.000Z
1568,ROG,134.0,-61.9318181818,-53.6332179931,2022-10-10T00:00:00.000Z
1569,SFNC,134.0,-57.5949367089,-64.7368421053,2022-10-10T00:00:00.000Z
1570,VGR,134.0,-64.2666666667,-54.2662116041,2022-10-10T00:00:00.000Z
1571,NGVC,134.0,-55.9210526316,-59.0214067278,2022-10-10T00:00:00.000Z
1572,BDN,134.0,-71.3062098501,-47.4509803922,2022-10-10T00:00:00.000Z
1573,BKD,134.0,-57.0512820513,-58.5139318885,2022-10-10T00:00:00.000Z
1574,NSTG,134.0,-55.4817275748,-52.3131672598,2022-10-10T00:00:00.000Z
1575,ALVO,134.0,-66.6666666667,-67.2371638142,2022-10-10T00:00:00.000Z
1576,LEV,134.0,-67.9425837321,-60.119047619,2022-10-10T00:00:00.000Z
1577,SANG,133.0,-53.1690140845,-50.3731343284,2022-10-10T00:00:00.000Z
1578,WFG,132.0,-63.8356164384,-63.7362637363,2022-10-10T00:00:00.000Z
1579,DM,132.0,-55.8528428094,-58.2278481013,2022-10-10T00:00:00.000Z
1580,EPR,132.0,-56.862745098,-61.4035087719,2022-10-10T00:00:00.000Z
1581,VMI,132.0,-57.5562700965,-50.5617977528,2022-10-10T00:00:00.000Z
1582,CVAC,132.0,-71.914893617,-70.5357142857,2022-10-10T00:00:00.000Z
1583,CHDN,132.0,-65.445026178,-80.2098950525,2022-10-10T00:00:00.000Z
1584,LOB,132.0,-57.2815533981,-57.8274760383,2022-10-10T00:00:00.000Z
1585,LVWR,131.0,36.4583333333,,2022-10-10T00:00:00.000Z
1586,MP,131.0,-62.5714285714,-63.91184573,2022-10-10T00:00:00.000Z
1587,DGNU,131.0,-53.8732394366,-56.0402684564,2022-10-10T00:00:00.000Z
1588,LINC,131.0,-55.7432432432,-56.1872909699,2022-10-10T00:00:00.000Z
1589,LLL,131.0,-57.1895424837,-50.936329588,2022-10-10T00:00:00.000Z
1590,BHE,131.0,-57.7419354839,-52.0146520147,2022-10-10T00:00:00.000Z
1591,ACEL,131.0,151.9230769231,367.8571428571,2022-10-10T00:00:00.000Z
1592,PHR,131.0,-59.1900311526,-54.0350877193,2022-10-10T00:00:00.000Z
1593,HLX,130.0,-64.7696476965,-54.8611111111,2022-10-10T00:00:00.000Z
1594,ACGL,130.0,-59.375,-53.4050179211,2022-10-10T00:00:00.000Z
1595,FCCO,130.0,-56.6666666667,-51.6728624535,2022-10-10T00:00:00.000Z
1596,PAGP,130.0,-57.7922077922,-61.1940298507,2022-10-10T00:00:00.000Z
1597,THRY,130.0,-63.8888888889,-68.6746987952,2022-10-10T00:00:00.000Z
1598,RARE,129.0,-52.3985239852,-50.1930501931,2022-10-10T00:00:00.000Z
1599,HNI,129.0,-64.1666666667,-58.5209003215,2022-10-10T00:00:00.000Z
1600,SHPW,129.0,-47.7732793522,-49.4117647059,2022-10-10T00:00:00.000Z
1601,WINA,129.0,-51.8656716418,-65.2291105121,2022-10-10T00:00:00.000Z
1602,CMC,129.0,-56.856187291,-56.2711864407,2022-10-10T00:00:00.000Z
1603,EGAN,129.0,-59.8130841121,-85.2402745995,2022-10-10T00:00:00.000Z
1604,MTEX,129.0,-69.5754716981,-64.7540983607,2022-10-10T00:00:00.000Z
1605,CPT,129.0,-62.8242074928,-47.3469387755,2022-10-10T00:00:00.000Z
1606,PNFP,128.0,-65.3116531165,-66.9250645995,2022-10-10T00:00:00.000Z
1607,QNST,128.0,-55.8620689655,-56.6101694915,2022-10-10T00:00:00.000Z
1608,TNK,128.0,-62.2418879056,-58.3061889251,2022-10-10T00:00:00.000Z
1609,CVGI,128.0,-65.4054054054,-42.3423423423,2022-10-10T00:00:00.000Z
1610,HOPE,128.0,-63.8418079096,-63.9436619718,2022-10-10T00:00:00.000Z
1611,RFP,128.0,-58.8424437299,-54.7703180212,2022-10-10T00:00:00.000Z
1612,PDCO,128.0,-60.736196319,-61.9047619048,2022-10-10T00:00:00.000Z
1613,HXL,128.0,-61.5615615616,-61.094224924,2022-10-10T00:00:00.000Z
1614,ARHS,127.0,-74.2914979757,-61.9760479042,2022-10-10T00:00:00.000Z
1615,APPF,127.0,-62.5368731563,-59.4249201278,2022-10-10T00:00:00.000Z
1616,BBCP,127.0,-67.1834625323,-59.6825396825,2022-10-10T00:00:00.000Z
1617,JOUT,127.0,-63.7142857143,-63.1884057971,2022-10-10T00:00:00.000Z
1618,NWN,127.0,-57.9470198675,-42.0091324201,2022-10-10T00:00:00.000Z
1619,OMI,126.0,-54.347826087,-53.8461538462,2022-10-10T00:00:00.000Z
1620,GAN,126.0,-37.3134328358,-45.4545454545,2022-10-10T00:00:00.000Z
1621,MESA,126.0,-45.9227467811,-48.1481481481,2022-10-10T00:00:00.000Z
1622,STRC,126.0,-41.935483871,-52.4528301887,2022-10-10T00:00:00.000Z
1623,FSS,126.0,-62.5,-47.9338842975,2022-10-10T00:00:00.000Z
1624,KOP,126.0,-51.5384615385,-53.6764705882,2022-10-10T00:00:00.000Z
1625,DJCO,126.0,-63.8968481375,-62.2754491018,2022-10-10T00:00:00.000Z
1626,BY,126.0,-55.4770318021,-43.2432432432,2022-10-10T00:00:00.000Z
1627,LIVN,125.0,-54.8736462094,-50.5928853755,2022-10-10T00:00:00.000Z
1628,PALT,125.0,-69.9519230769,-66.1246612466,2022-10-10T00:00:00.000Z
1629,BKU,125.0,-65.3739612188,-61.7737003058,2022-10-10T00:00:00.000Z
1630,BXSL,124.0,-63.6363636364,-48.1171548117,2022-10-10T00:00:00.000Z
1631,BGB,124.0,-63.6363636364,-48.1171548117,2022-10-10T00:00:00.000Z
1632,ATEN,124.0,-56.9444444444,-54.9090909091,2022-10-10T00:00:00.000Z
1633,AX,124.0,-52.4904214559,-46.3203463203,2022-10-10T00:00:00.000Z
1634,UCBI,123.0,-64.9572649573,-74.8979591837,2022-10-10T00:00:00.000Z
1635,MTRN,123.0,-47.8813559322,-40.0,2022-10-10T00:00:00.000Z
1636,ILMN,123.0,-67.0241286863,-73.2026143791,2022-10-10T00:00:00.000Z
1637,VECO,123.0,-58.7248322148,-54.6125461255,2022-10-10T00:00:00.000Z
1638,HOV,123.0,-60.5769230769,-67.2872340426,2022-10-10T00:00:00.000Z
1639,SKT,122.0,-65.1428571429,-63.0303030303,2022-10-10T00:00:00.000Z
1640,PTCT,122.0,-59.7359735974,-65.0429799427,2022-10-10T00:00:00.000Z
1641,HY,122.0,-57.9310344828,-62.1118012422,2022-10-10T00:00:00.000Z
1642,ICPT,122.0,-44.5454545455,-45.5357142857,2022-10-10T00:00:00.000Z
1643,KEX,122.0,-51.2,-58.5034013605,2022-10-10T00:00:00.000Z
1644,FNA,122.0,-67.2922252011,-60.7717041801,2022-10-10T00:00:00.000Z
1645,BIVI,122.0,-50.406504065,-50.0,2022-10-10T00:00:00.000Z
1646,GEF.B,121.0,-62.0689655172,-65.4285714286,2022-10-10T00:00:00.000Z
1647,ABST,121.0,-50.2057613169,-64.4117647059,2022-10-10T00:00:00.000Z
1648,RGP,121.0,-56.7857142857,-52.734375,2022-10-10T00:00:00.000Z
1649,TROX,121.0,-53.6398467433,-60.0660066007,2022-10-10T00:00:00.000Z
1650,DCBO,121.0,-55.6776556777,-52.1739130435,2022-10-10T00:00:00.000Z
1651,NEOG,121.0,-52.3622047244,-66.6666666667,2022-10-10T00:00:00.000Z
1652,GEF,121.0,-62.0689655172,-65.4285714286,2022-10-10T00:00:00.000Z
1653,WPC,121.0,-63.2218844985,-50.0,2022-10-10T00:00:00.000Z
1654,ALKS,120.0,-63.3027522936,-59.7315436242,2022-10-10T00:00:00.000Z
1655,NNBR,120.0,-54.3726235741,-42.8571428571,2022-10-10T00:00:00.000Z
